date,app_name,input,cluster,total_time,ru_stime,rs_stime,maxrss,ixrss,idrss,minflt,majflt,nswap,inblock,oublock,msgsnd,msgrcv,nsignals,nvcsw,nivcsw,rxBytes,txBytes,rxPackets,txPackets,pi_5,pi_10,pi_15,total_pi
06-16-21-20:20:1,miniqmc,A,n1-standard-2-2,67.558296,3.876408,0.668620,234492,0,0,6430,27,0,4184,0,0,0,0,2314,10300,71576,8600,34,26,4.909956,8.202228,11.367762,100
06-16-21-19:45:2,picsar,B,n1-standard-2-2,45.046901,1.925392,0.635055,610192,0,0,88097,0,0,0,0,0,0,0,2248,100,6206,12268,35,38,2.991245,5.191589,7.386504,101
06-16-21-19:45:2,laghos,C,n1-standard-2-2,551.314742,2.577285,0.440219,45048,0,0,7086,0,0,0,0,0,0,0,2296,302,4567845,4547556,9609,9137,2.971707,5.865758,8.735615,1001
06-16-21-20:20:1,sw4lite,A,n1-standard-2-2,75.919922,7.464544,0.508037,414800,0,0,6913,10,0,2608,0,0,0,0,2313,198,27047748,27055738,1301,1367,8.326484,15.822477,23.327367,50
06-16-21-19:45:2,picsar,A,n1-standard-2-2,21.842144,1.003302,0.333096,282156,0,0,92287,0,0,0,0,0,0,0,2268,183,6262,1032,27,16,1.768487,2.834907,3.906712,101
06-16-21-22:42:4,ember,C,n1-standard-2-2,405.563188,0.686487,1.726253,1772528,0,0,8280,0,0,0,0,0,0,0,2262,232,224727215,217438256,9735,8684,2.828749,3.685833,4.525788,2500
06-16-21-20:20:1,miniqmc,C,n1-standard-2-2,2972.380229,136.392473,11.806571,1492608,0,0,9556,0,0,0,0,0,0,0,2225,363084,191382,496383,1763,2666,150.064213,293.987743,439.862001,100
06-16-21-20:20:1,macsio,B,n1-standard-2-2,10.085943,4.376022,0.205503,45224,0,0,13574,0,0,8,189048,0,0,0,2213,100,11955,21730,113,133,5.385352,0,0,10
06-18-21-03:12:3,examinimd,A,n1-standard-16-2,2.623570,0.071212,0.033511,18140,0,0,2071,12,0,1312,0,0,0,0,2427,52,875478,887062,241,202,0.553732,0.566285,0.577382,1000
06-18-21-03:12:3,examinimd,B,n1-standard-16-2,11.320345,0.147031,0.036757,21092,0,0,3221,0,0,0,0,0,0,0,2407,64,2766962,2752010,342,315,0.624473,0.674199,0.716958,1000
06-18-21-03:12:3,macsio,C,n1-standard-16-2,348.014011,41.690388,15.632895,174516,0,0,29187,0,0,0,1185432,0,0,0,2475,468,142878,274091,913,1122,101.766848,0,0,10
06-18-21-03:12:3,ember,C,n1-standard-16-2,195.792547,0.240435,1.234236,600828,0,0,8176,0,0,0,0,0,0,0,2392,53,146822147,140809420,4943,3772,1.925526,2.172596,2.474791,2500
06-18-21-03:12:3,picsar,A,n1-standard-16-2,9.186389,0.373566,0.305280,85196,0,0,46646,0,0,0,0,0,0,0,2252,159,35996300,36006434,4763,4853,1.129583,1.552219,1.982589,101
06-18-21-03:12:3,macsio,A,n1-standard-16-2,22.457268,3.699960,1.457560,33940,0,0,5718,4,0,704,106688,0,0,0,2400,116,21002,28352,189,229,5.583987,0,0,10
06-18-21-03:12:3,swfft,B,n1-standard-16-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-18-21-03:12:3,ember,B,n1-standard-16-2,44.344275,0.109315,0.315799,225828,0,0,7935,0,0,0,0,0,0,0,2318,75,22242272,35510174,1003,969,0.862473,0.969917,1.084504,1500
06-18-21-03:12:3,swfft,A,n1-standard-16-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-18-21-03:12:3,examinimd,C,n1-standard-16-2,45.114372,0.536611,0.068089,34960,0,0,4816,0,0,0,0,0,0,0,2322,32,6747407,6666990,668,595,1.044152,1.231835,1.394828,1000
06-18-21-03:12:3,macsio,B,n1-standard-16-2,45.647079,6.714753,2.673875,42768,0,0,15838,0,0,0,189504,0,0,0,2309,133,26626,36878,271,249,9.951553,0,0,10
06-18-21-03:12:3,laghos,A,n1-standard-16-2,110.706014,0.300351,0.428500,22112,0,0,2078,0,0,0,0,0,0,0,2455,193,11211297,11210460,93687,94087,0.685538,1.340398,1.989623,876
06-18-21-03:12:3,swfft,C,n1-standard-16-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-18-21-03:12:3,picsar,B,n1-standard-16-2,18.199176,0.644481,0.453524,167368,0,0,74946,0,0,0,0,0,0,0,2379,145,53477174,53536202,4851,5038,1.577330,2.461972,3.325240,101
06-18-21-03:12:3,amg,A,n1-standard-16-2,157.161637,0.408755,0.953762,20636,0,0,2696,0,0,0,0,0,0,0,2327,107,71729381,69928128,507796,488039,1.799855,3.368669,6.722594,1006
06-18-21-03:12:3,miniamr,A,n1-standard-16-2,291.199090,0.346460,0.999559,359812,0,0,87721,3,0,744,0,0,0,0,2743,65,21975440,22097300,16668,16515,1.844452,1.993585,2.142816,10000
06-18-21-03:12:3,laghos,B,n1-standard-16-2,148.685013,0.476548,0.377267,23564,0,0,2514,0,0,0,0,0,0,0,2327,156,11388886,11197528,82045,79470,0.810601,1.575659,2.321140,1001
06-18-21-03:12:3,nekbone,A,n1-standard-16-2,97.074988,0.391901,0.486908,35200,0,0,2381,1,0,496,0,0,0,0,2371,206,58427046,58453241,85600,86393,1.328121,2.433467,3.948592,100
06-18-21-03:12:3,minivite,A,n1-standard-16-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-18-21-03:12:3,miniqmc,C,n1-standard-16-2,9235.108956,315.498854,246.076858,1536756,0,0,10772,0,0,0,0,0,0,0,66304,150481423,732485,1453169,4675,6886,590.046534,1043.975026,1497.543880,100
06-18-21-03:12:3,ember,A,n1-standard-16-2,13.107034,0.050328,0.197121,108364,0,0,8275,1,0,56,0,0,0,0,2445,33,15436908,12644872,617,516,0.708424,0.753703,0.800010,1000
06-18-21-03:12:3,laghos,C,n1-standard-16-2,166.714735,0.555227,0.407433,26884,0,0,2992,0,0,0,0,0,0,0,2373,153,10108302,9899788,64558,61811,0.921167,1.787713,2.661867,1001
06-18-21-03:12:3,sw4lite,A,n1-standard-16-2,11.800414,1.195854,0.383652,84860,0,0,7613,4,0,728,0,0,0,0,3796,102401,32562980,31846584,1549,1516,2.052855,3.127648,4.189918,50
06-18-21-03:12:3,miniqmc,B,n1-standard-16-2,2176.580633,100.706384,90.316179,651208,0,0,12985,0,0,0,0,0,0,0,43570,59155761,190416,308053,1061,1417,189.137415,290.626826,400.651502,100
06-18-21-03:12:3,picsar,C,n1-standard-16-2,42.072778,1.603336,0.913343,430436,0,0,56979,0,0,0,0,0,0,0,2437,153,86447546,87396836,4890,5298,2.997960,5.084184,7.183872,101
06-18-21-03:12:3,miniqmc,A,n1-standard-16-2,408.705940,32.161359,29.009157,272572,0,0,7051,8,0,2216,0,0,0,0,25855,20147284,139510,81848,424,526,60.177040,80.889786,97.555888,100
06-29-21-16:49:1,amg,A,n1-standard-16-8,545.478644,0.582784,5.093380,20048,0,0,2844,0,0,0,0,0,0,0,2508,1048,149465215,144993216,1185038,1121294,6.194065,16.217896,30.477884,1006
06-29-21-16:49:1,laghos,B,n1-standard-16-8,343.462612,0.362216,1.309552,21500,0,0,2287,0,0,0,0,0,0,0,2424,264,41689129,41629700,319773,321785,1.630109,3.229046,4.856361,1001
06-29-21-16:49:1,ember,C,n1-standard-16-8,231.672337,0.292215,0.482967,600508,0,0,8176,0,0,0,0,0,0,0,2325,39,3869,660,21,10,1.222438,1.405016,1.612524,2500
06-29-21-16:49:1,picsar,C,n1-standard-16-8,15.597013,0.529437,0.485649,122184,0,0,65812,0,0,0,0,0,0,0,2443,142,45138450,45150630,5883,7357,1.494123,2.220544,2.980920,101
06-29-21-16:49:1,swfft,A,n1-standard-16-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-29-21-16:49:1,nekbone,A,n1-standard-16-8,134.469907,0.852017,1.559352,37008,0,0,3301,1,0,496,0,0,0,0,2548,423,159396228,159584248,260567,260464,2.894498,5.471088,8.347456,100
06-29-21-16:49:1,laghos,C,n1-standard-16-8,358.609242,0.703906,1.383816,21920,0,0,2416,0,0,0,0,0,0,0,2563,298,40000663,39808916,268487,268299,2.045792,3.974780,5.886372,1001
06-29-21-16:49:1,macsio,C,n1-standard-16-8,875.447242,37.486173,17.958790,174376,0,0,28197,0,0,16,1186960,0,0,0,2627,448,199053,304098,763,809,57.605470,0,0,10
06-29-21-16:49:1,examinimd,A,n1-standard-16-8,5.556103,0.087179,0.071328,17632,0,0,2003,9,0,1416,0,0,0,0,2491,82,1219311,916884,1040,350,0.635457,0.666057,0.672904,1000
06-29-21-16:49:1,miniamr,A,n1-standard-16-8,728.356777,0.929219,1.381813,359852,0,0,87749,2,0,496,0,0,0,0,2482,96,45378142,45419308,44668,45904,2.772615,3.153329,3.527564,10000
06-29-21-16:49:1,examinimd,C,n1-standard-16-8,17.517553,0.193979,0.096989,22224,0,0,3043,0,0,0,0,0,0,0,2435,65,7745709,7714206,1772,1059,0.746607,0.835922,0.907089,1000
06-29-21-16:49:1,miniqmc,A,n1-standard-16-8,410.843351,35.059765,29.025670,274188,0,0,6427,6,0,1336,0,0,0,0,21366,20245997,473703,206602,1961,2013,67.392881,82.583903,97.964720,100
06-29-21-16:49:1,macsio,B,n1-standard-16-8,133.012702,6.220819,3.008265,43424,0,0,13921,0,0,0,191032,0,0,0,2495,198,31214,71223,471,441,9.925688,0,0,10
06-29-21-16:49:1,miniqmc,C,n1-standard-16-8,8958.735537,306.920808,253.635977,1531404,0,0,13234,0,0,0,0,0,0,0,201630,139618968,1674269,2190460,7161,9270,580.647854,1020.923745,1491.594547,100
06-29-21-16:49:1,swfft,C,n1-standard-16-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-29-21-16:49:1,picsar,B,n1-standard-16-8,6.314585,0.208164,0.235148,56224,0,0,27527,0,0,0,0,0,0,0,2443,325,27711385,27661058,5711,6131,0.942895,1.232441,1.518343,101
06-29-21-16:49:1,sw4lite,A,n1-standard-16-8,4.580974,0.484084,0.334530,44032,0,0,6094,4,0,976,0,0,0,0,4224,124292,35443228,35454806,2717,2403,1.226807,1.567661,1.922314,50
06-29-21-16:49:1,laghos,A,n1-standard-16-8,279.370574,0.296989,1.420733,20404,0,0,2057,0,0,256,0,0,0,0,2430,89,43281934,43547218,385460,392103,1.670240,3.363745,5.079556,876
06-29-21-16:49:1,swfft,B,n1-standard-16-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-29-21-16:49:1,ember,B,n1-standard-16-8,49.243640,0.118955,0.198259,225496,0,0,7936,0,0,0,0,0,0,0,2403,44,36432,6094,162,91,0.772544,0.849100,0.939749,1500
06-29-21-16:49:1,minivite,A,n1-standard-16-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-29-21-16:49:1,examinimd,B,n1-standard-16-8,7.786846,0.119599,0.048445,20644,0,0,2301,0,0,0,0,0,0,0,2464,62,3418490,3011544,989,451,0.625345,0.673032,0.704988,1000
06-29-21-16:49:1,ember,A,n1-standard-16-8,15.405870,0.060299,0.124419,108320,0,0,8277,1,0,56,0,0,0,0,2415,110,8186666,12556982,915,583,0.650250,0.719659,0.777371,1000
06-29-21-16:49:1,miniqmc,B,n1-standard-16-8,2078.790078,96.884748,86.194434,675596,0,0,11984,0,0,0,0,0,0,0,48217,51930256,569647,554456,2615,2988,188.989431,284.872812,391.118936,100
06-29-21-16:49:1,picsar,A,n1-standard-16-8,3.753453,0.152544,0.152544,35252,0,0,13354,0,0,0,0,0,0,0,2578,305,18570178,18244172,5366,4792,0.821519,0.980654,1.138119,101
06-29-21-16:49:1,macsio,A,n1-standard-16-8,74.529345,3.434860,1.687440,33016,0,0,6008,3,0,856,108224,0,0,0,2651,122,29828,77788,450,472,5.600462,0,0,10
06-29-21-02:22:0,miniqmc,C,n1-standard-1-8,1545.445027,84.866069,0.847780,1484208,0,0,332541,0,0,0,0,0,0,0,2137,905,241551,508065,1209,1859,86.432260,164.680469,241.168490,100
06-29-21-02:22:0,swfft,B,n1-standard-1-8,60.730716,0.332819,0.217770,20956,0,0,3185,6,0,3104,0,0,0,0,2106,343,40292479,40262516,3381,3208,0.964822,1.292525,1.629495,1000
06-29-21-02:22:0,amg,A,n1-standard-1-8,159.411612,0.311404,0.666725,13444,0,0,2203,0,0,0,0,0,0,0,2149,599,6533890,6640468,33669,34207,1.382900,2.361656,3.504051,1006
06-29-21-02:22:0,swfft,C,n1-standard-1-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-29-21-02:22:0,picsar,A,n1-standard-1-8,10.270525,0.405168,0.282028,146376,0,0,78696,51,0,8112,0,0,0,0,2175,221,8880932,8859692,708,667,1.139351,1.647094,2.164643,101
06-29-21-02:22:0,miniamr,A,n1-standard-1-8,433.045588,0.425747,0.541136,355600,0,0,87497,0,0,0,0,0,0,0,2065,180,7978265,7975888,3188,3434,1.399551,1.607666,1.818134,10000
06-29-21-02:22:0,examinimd,B,n1-standard-1-8,27.290538,0.315065,0.056812,27784,0,0,4109,0,0,0,0,0,0,0,2119,177,1532582,1511388,217,174,0.768883,0.878462,0.978007,1000
06-29-21-02:22:0,laghos,B,n1-standard-1-8,258.511777,0.767702,0.622243,24944,0,0,3615,0,0,0,0,0,0,0,2110,464,7626036,7576048,18522,17714,1.357711,2.741161,4.042122,1001
06-29-21-02:22:0,macsio,A,n1-standard-1-8,5.639264,1.894095,0.748088,32400,0,0,4798,6,0,1800,106304,0,0,0,2188,210,33358,41802,216,271,3.053600,0,0,10
06-29-21-02:22:0,examinimd,A,n1-standard-1-8,3.844862,0.067828,0.065367,15552,0,0,2137,1,0,32,0,0,0,0,2252,115,378774,355422,161,87,0.554418,0.567089,0.580021,1000
06-29-21-02:22:0,minivite,A,n1-standard-1-8,0.516396,0.056143,0.020868,13912,0,0,1594,4,0,480,0,0,0,0,2272,89,47313,17582,233,148,0.502613,0.509346,0,14
06-29-21-02:22:0,examinimd,C,n1-standard-1-8,125.061800,1.208146,0.096550,81448,0,0,7613,0,0,0,0,0,0,0,2117,210,4117504,4121794,402,433,1.707881,2.192206,2.636211,1000
06-29-21-02:22:0,ember,A,n1-standard-1-8,83.842712,0.338621,0.447463,104176,0,0,7003,0,0,0,0,0,0,0,2208,191,32130421,32097192,1658,1462,1.195955,1.652650,2.224850,1000
06-29-21-02:22:0,macsio,B,n1-standard-1-8,10.157740,3.329395,1.399950,42336,0,0,10849,0,0,0,189112,0,0,0,2122,181,35020,42926,246,279,5.391785,0,0,10
06-29-21-02:22:0,miniqmc,B,n1-standard-1-8,228.423574,13.400612,0.324326,625584,0,0,119506,0,0,0,0,0,0,0,2176,280,37659,88258,277,369,14.193227,25.380592,36.895089,100
06-29-21-02:22:0,sw4lite,A,n1-standard-1-8,25.516610,2.279332,0.330742,226756,0,0,6807,17,0,4392,0,0,0,0,2078,246,20704756,20715488,1070,1200,3.013733,5.405504,7.795296,50
06-29-21-02:22:0,nekbone,A,n1-standard-1-8,60.226032,0.430494,0.545293,30316,0,0,1890,3,0,1064,0,0,0,0,2157,490,9893170,9838044,18093,17522,1.390176,2.488121,3.791277,100
06-29-21-02:22:0,miniqmc,A,n1-standard-1-8,30.836867,2.143763,0.074587,229948,0,0,20099,4,0,1776,0,0,0,0,2222,174,29659,35120,167,200,2.638279,4.102344,5.596108,100
06-29-21-02:22:0,ember,B,n1-standard-1-8,318.595501,0.530236,0.729573,221624,0,0,7166,0,0,0,0,0,0,0,2125,213,72253809,69952773,3510,3048,1.679055,2.783909,3.854242,1500
06-29-21-02:22:0,ember,C,n1-standard-1-8,1733.038824,1.520260,2.135603,596332,0,0,53398,0,0,0,0,0,0,0,2035,427,200751426,203941934,11062,8717,4.099018,7.658431,10.829034,2500
06-29-21-02:22:0,picsar,B,n1-standard-1-8,19.670453,0.635621,0.556168,310660,0,0,164197,0,0,0,0,0,0,0,2107,248,13230259,13219408,706,748,1.607748,2.535298,3.512079,101
06-29-21-02:22:0,picsar,C,n1-standard-1-8,50.544278,1.603762,1.401307,835404,0,0,517281,0,0,0,0,0,0,0,2088,351,22048264,22031608,1855,1916,3.525010,6.035583,8.463934,101
06-29-21-02:22:0,laghos,A,n1-standard-1-8,145.137536,0.354864,0.496003,18852,0,0,1966,2,0,360,0,0,0,0,2076,418,3144931,3048454,17137,15632,0.815784,1.678562,2.530132,876
06-29-21-02:22:0,laghos,C,n1-standard-1-8,330.978396,1.178749,0.579316,30268,0,0,5127,0,0,0,0,0,0,0,2108,393,6529612,6548310,12812,13374,1.720395,3.459210,5.184487,1001
06-29-21-02:22:0,swfft,A,n1-standard-1-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-29-21-02:22:0,macsio,C,n1-standard-1-8,66.589018,20.309026,8.882198,171416,0,0,23986,0,0,0,1185040,0,0,0,2203,546,60588,222458,633,915,33.125708,0,0,10
06-29-21-17:00:2,examinimd,A,n1-standard-32-8,7.957745,0.072017,0.112026,17336,0,0,2004,13,0,1360,0,0,0,0,3031,128,2007957,1624406,1471,632,0.672278,0.691598,0.699611,1000
06-29-21-17:00:2,examinimd,C,n1-standard-32-8,13.659186,0.151001,0.128370,19696,0,0,2877,0,0,0,0,0,0,0,3043,132,9360788,8235728,2042,1209,0.801696,0.869497,0.929299,1000
06-29-21-17:00:2,ember,B,n1-standard-32-8,61.602999,0.157637,0.514396,225508,0,0,7985,0,0,0,0,0,0,0,3133,119,28812846,36113128,1891,1382,1.173855,1.269638,1.370613,1500
06-29-21-17:00:2,swfft,A,n1-standard-32-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-29-21-17:00:2,picsar,B,n1-standard-32-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-29-21-17:00:2,miniqmc,A,n1-standard-32-8,805.229214,70.448254,69.793278,283972,0,0,7673,4,0,1096,0,0,0,0,143583,49409830,896509,486436,3803,4030,141.681303,173.317875,208.566363,100
06-29-21-17:00:2,amg,A,n1-standard-32-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-29-21-17:00:2,macsio,B,n1-standard-32-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-29-21-17:00:2,macsio,A,n1-standard-32-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-29-21-17:00:2,picsar,C,n1-standard-32-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-29-21-17:00:2,miniamr,A,n1-standard-32-8,934.996211,1.972181,3.487393,361580,0,0,87806,3,0,616,0,0,0,0,3092,156,71080271,70871384,88652,87062,5.957018,6.454982,6.921344,10000
06-29-21-17:00:2,minivite,A,n1-standard-32-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-29-21-17:00:2,miniqmc,B,n1-standard-32-8,3892.635636,196.694720,201.687915,716180,0,0,14700,0,0,0,0,0,0,0,339961,125140454,1147791,1386250,5638,6856,386.813415,567.659119,751.119380,100
06-29-21-17:00:2,examinimd,B,n1-standard-32-8,9.513286,0.116061,0.074611,18284,0,0,2227,0,0,0,0,0,0,0,3072,140,4523558,4326196,1388,789,0.687063,0.744968,0.778762,1000
06-29-21-17:00:2,sw4lite,A,n1-standard-32-8,3.823742,0.413831,0.586595,34536,0,0,5785,4,0,768,0,0,0,0,5179,197298,36491089,34218216,3311,2433,1.557067,1.803634,2.053973,50
06-29-21-17:00:2,ember,A,n1-standard-32-8,19.020547,0.087960,0.303862,108368,0,0,8334,1,0,56,0,0,0,0,3145,93,4596701,8234978,1220,613,0.908166,0.954893,1.018263,1000
06-29-21-17:00:2,laghos,C,n1-standard-32-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-29-21-17:00:2,laghos,B,n1-standard-32-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-29-21-17:00:2,miniqmc,C,n1-standard-32-8,15501.339932,573.446422,677.299093,1593524,0,0,12884,0,0,0,0,0,0,0,544973,434409894,3108319,5532875,16192,21669,1244.658615,2009.064468,2754.562774,100
06-29-21-17:00:2,laghos,A,n1-standard-32-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-29-21-17:00:2,nekbone,A,n1-standard-32-8,173.769278,1.020365,1.658094,34176,0,0,2802,1,0,496,0,0,0,0,3087,400,212359833,212994490,514468,517753,3.205466,5.908172,9.186087,100
06-29-21-17:00:2,swfft,B,n1-standard-32-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-29-21-17:00:2,swfft,C,n1-standard-32-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-29-21-17:00:2,picsar,A,n1-standard-32-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-29-21-17:00:2,ember,C,n1-standard-32-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-29-21-17:00:2,macsio,C,n1-standard-32-8,1986.500450,42.891440,18.171762,174100,0,0,28467,0,0,0,1189000,0,0,0,3107,327,43323,329251,589,758,61.565990,0,0,10
06-29-21-16:00:3,ember,B,n1-standard-8-8,93.010396,0.101068,0.261094,225524,0,0,7394,0,0,0,0,0,0,0,2146,93,36376991,30635392,1390,1050,0.788543,0.859875,1.013554,1500
06-29-21-16:00:3,picsar,C,n1-standard-8-8,22.171244,0.626267,0.642122,224832,0,0,74847,0,0,0,0,0,0,0,2281,164,44336370,44186044,3185,3980,1.720493,2.679127,3.638968,101
06-29-21-16:00:3,examinimd,B,n1-standard-8-8,8.279593,0.113221,0.079674,19372,0,0,2646,0,0,0,0,0,0,0,2190,55,2089017,2118136,812,434,0.611693,0.652065,0.688359,1000
06-29-21-16:00:3,laghos,C,n1-standard-8-8,263.956600,0.583331,0.811071,22812,0,0,2460,0,0,0,0,0,0,0,2208,311,19599793,19625042,120761,122641,1.351554,2.735175,4.095148,1001
06-29-21-16:00:3,miniamr,A,n1-standard-8-8,604.433384,0.679001,0.830778,361840,0,0,87705,1,0,232,0,0,0,0,2262,142,33009635,33066574,23183,23827,1.939445,2.248711,2.561478,10000
06-29-21-16:00:3,laghos,B,n1-standard-8-8,266.942210,0.420981,0.962242,22208,0,0,2312,0,0,0,0,0,0,0,2185,353,27189197,27157156,164688,165701,1.352009,2.705310,4.041793,1001
06-29-21-16:00:3,examinimd,A,n1-standard-8-8,4.221430,0.095310,0.043684,17400,0,0,1975,11,0,832,0,0,0,0,2170,41,782959,701178,765,293,0.559256,0.574414,0.586155,1000
06-29-21-16:00:3,swfft,C,n1-standard-8-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-29-21-16:00:3,macsio,B,n1-standard-8-8,68.020171,6.455225,2.915650,42948,0,0,15677,0,0,0,190008,0,0,0,2291,122,35641,114145,528,592,10.207016,0,0,10
06-29-21-16:00:3,ember,C,n1-standard-8-8,356.868529,0.246005,0.412653,600784,0,0,7635,0,0,0,0,0,0,0,2144,170,54545,6402,224,96,1.093678,2.311607,2.906332,2500
06-29-21-16:00:3,picsar,A,n1-standard-8-8,4.899952,0.215425,0.150028,53636,0,0,24595,0,0,0,0,0,0,0,2040,217,18217548,18093579,2981,3037,0.813164,1.013791,1.217892,101
06-29-21-16:00:3,sw4lite,A,n1-standard-8-8,6.756996,0.678729,0.260442,55232,0,0,6863,6,0,1104,0,0,0,0,2964,60809,32195862,31840352,2042,1840,1.335932,1.929095,2.531000,50
06-29-21-16:00:3,picsar,B,n1-standard-8-8,10.094238,0.292279,0.315978,93316,0,0,50612,0,0,0,0,0,0,0,2222,220,25919950,25744764,2821,3533,1.056825,1.458092,1.857925,101
06-29-21-16:00:3,miniqmc,C,n1-standard-8-8,5804.985352,201.281830,125.618354,1508068,0,0,10538,0,0,0,0,0,0,0,11537,80022816,973912,1386432,3491,4313,324.350643,627.774812,924.510419,100
06-29-21-16:00:3,miniqmc,B,n1-standard-8-8,1322.233689,54.032085,42.532494,639488,0,0,11100,0,0,0,0,0,0,0,8651,27258863,394549,378658,1403,1551,97.070194,159.754055,221.183435,100
06-29-21-16:00:3,ember,A,n1-standard-8-8,27.588243,0.078954,0.116354,110420,0,0,7226,1,0,56,0,0,0,0,2205,272,141560,13934,561,211,0.631597,0.760846,0.855617,1000
06-29-21-16:00:3,macsio,C,n1-standard-8-8,472.251500,41.175736,17.638173,173172,0,0,26794,0,0,0,1185936,0,0,0,2370,528,220891,397156,1151,1437,61.074164,0,0,10
06-29-21-16:00:3,miniqmc,A,n1-standard-8-8,238.036703,14.982651,10.673677,249144,0,0,6605,5,0,1032,0,0,0,0,6319,7963802,204766,94566,839,835,28.060426,39.364156,50.321763,100
06-29-21-16:00:3,macsio,A,n1-standard-8-8,37.960654,3.821390,1.604583,35852,0,0,5663,6,0,744,107200,0,0,0,2249,124,23351,82564,339,488,5.862304,0,0,10
06-29-21-16:00:3,examinimd,C,n1-standard-8-8,27.842814,0.332440,0.064882,26764,0,0,3891,0,0,0,0,0,0,0,2175,93,5970182,5312726,1296,919,0.825348,0.946420,1.050869,1000
06-29-21-16:00:3,nekbone,A,n1-standard-8-8,102.416488,0.655903,1.163828,35448,0,0,2630,1,0,496,0,0,0,0,2150,301,82835207,83022666,121871,123082,2.253177,4.272772,6.636709,100
06-29-21-16:00:3,minivite,A,n1-standard-8-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-29-21-16:00:3,swfft,A,n1-standard-8-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-29-21-16:00:3,amg,A,n1-standard-8-8,380.406438,0.843952,4.163765,19560,0,0,2705,0,0,0,0,0,0,0,2364,638,63866069,61205833,486634,454961,5.468535,10.943687,20.928982,1006
06-29-21-16:00:3,laghos,A,n1-standard-8-8,216.325172,0.411916,0.903815,21712,0,0,1958,0,0,0,0,0,0,0,2143,262,21921092,21709170,179371,177667,1.271323,2.563522,3.857169,876
06-29-21-16:00:3,swfft,B,n1-standard-8-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-29-21-15:28:1,swfft,C,n1-standard-4-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-29-21-15:28:1,macsio,B,n1-standard-4-8,40.402766,6.380012,2.759465,43576,0,0,13599,0,0,0,189496,0,0,0,2229,142,199801,92361,482,548,9.851725,0,0,10
06-29-21-15:28:1,picsar,B,n1-standard-4-8,15.482018,0.531536,0.439616,167048,0,0,70776,0,0,0,0,0,0,0,2066,202,13455898,13405120,1481,1387,1.401164,2.121115,2.851932,101
06-29-21-15:28:1,picsar,A,n1-standard-4-8,7.903360,0.274678,0.286796,84608,0,0,47070,0,0,0,0,0,0,0,2073,201,9093762,9037166,1372,1261,0.999689,1.369727,1.736886,101
