date,app_name,input,cluster,total_time,ru_stime,rs_stime,maxrss,ixrss,idrss,minflt,majflt,nswap,inblock,oublock,msgsnd,msgrcv,nsignals,nvcsw,nivcsw,rxBytes,txBytes,rxPackets,txPackets,pi_5,pi_10,pi_15,total_pi
06-29-21-08:11:0,picsar,C,n1-standard-1-16,26.376196,14.080938,8.074299,426212,0,0,1120944,0,0,0,0,0,0,0,2181,1731,410328635,409486403,33863,33326,1.883868,2.975766,4.073664,101
06-29-21-15:43:1,laghos,C,n1-standard-2-16,332.467446,127.057393,201.001647,25244,0,0,3045,0,0,0,0,0,0,0,2190,82010,2550030870,2508879307,11257885,10886682,1.704577,3.841312,5.539745,1001
06-29-21-15:43:1,picsar,C,n1-standard-2-16,37.262274,22.096966,12.490457,430084,0,0,1121811,0,0,0,0,0,0,0,2265,1489,548113590,546803800,44962,44821,2.572908,4.290771,6.020508,101
06-29-21-15:43:1,examinimd,B,n1-standard-2-16,12.882140,9.186456,1.951035,22484,0,0,3940,0,0,0,0,0,0,0,2218,43769,329345324,311044180,101143,72179,0.680718,0.741174,0.793283,1000
06-29-21-15:43:1,swfft,B,n1-standard-2-16,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-29-21-15:43:1,miniqmc,B,n1-standard-2-16,471.917479,396.447782,66.151064,630508,0,0,64840,0,0,0,0,0,0,0,2632,20195866,4295623,4139178,19347,21819,27.972516,51.471253,75.116215,100
06-29-21-15:43:1,picsar,A,n1-standard-2-16,9.544541,4.242838,3.395876,84384,0,0,542221,24,0,536,0,0,0,0,2385,1169,223294631,221515902,29170,25787,1.081566,1.454119,1.823955,101
06-29-21-15:43:1,laghos,B,n1-standard-2-16,328.624281,106.431248,218.572159,23996,0,0,2604,0,0,0,0,0,0,0,2244,101690,2558827565,2483948154,12937653,12053697,1.620552,3.349419,4.973689,1001
06-29-21-15:43:1,swfft,C,n1-standard-2-16,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-29-21-15:43:1,minivite,A,n1-standard-2-16,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-29-21-15:43:1,ember,C,n1-standard-2-16,662.660134,223.382752,416.800223,601684,0,0,8955,0,0,0,0,0,0,0,4717,220162,125350195755,129015237538,5840689,5338658,2.057518,3.020589,4.002904,2500
06-29-21-15:43:1,swfft,A,n1-standard-2-16,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-29-21-15:43:1,examinimd,C,n1-standard-2-16,49.701153,44.632373,2.880664,44604,0,0,7173,0,0,0,0,0,0,0,2260,21912,836575973,821775517,144590,121105,1.100380,1.318108,1.497566,1000
06-29-21-15:43:1,macsio,A,n1-standard-2-16,22.605557,6.621139,3.260500,33120,0,0,6028,7,0,2024,191624,0,0,0,2286,379,263698,108716,793,790,5.804121,0,0,10
06-29-21-15:43:1,miniqmc,A,n1-standard-2-16,73.181952,57.343262,14.504307,235624,0,0,6594,9,0,2496,0,0,0,0,2488,3097370,2847253,1212804,11996,12150,5.387321,9.098300,12.826151,100
06-29-21-15:43:1,nekbone,A,n1-standard-2-16,101.201149,68.029698,30.543457,50752,0,0,71460,1,0,496,0,0,0,0,2300,12986,3261741897,3266193431,1143261,1137965,2.305117,4.342151,6.796843,100
06-29-21-15:43:1,amg,A,n1-standard-2-16,339.085338,63.690888,270.934679,185344,0,0,57251,0,0,0,0,0,0,0,2316,116269,2510122630,2465659069,14297114,13826273,2.825639,5.605993,11.715406,1006
06-29-21-15:43:1,miniqmc,C,n1-standard-2-16,3068.970604,2763.938514,263.156585,1488964,0,0,254350,0,0,0,0,0,0,0,2575,61822493,14771013,23322216,79300,92876,164.719942,315.519109,465.735628,100
06-29-21-15:43:1,macsio,B,n1-standard-2-16,40.621028,11.467236,5.352979,43444,0,0,17225,0,0,0,340672,0,0,0,2296,335,141141,160891,1030,1095,10.107855,0,0,10
06-29-21-15:43:1,ember,B,n1-standard-2-16,181.460999,68.737909,105.239587,226180,0,0,7568,0,0,0,0,0,0,0,3715,95978,27876992606,27041559599,1191044,1120892,1.156582,1.679945,2.090460,1500
06-29-21-15:43:1,sw4lite,A,n1-standard-2-16,11.880067,10.133785,0.978102,82148,0,0,6979,7,0,1736,0,0,0,0,2353,2104,182716415,181655082,12694,11563,1.785220,2.903420,4.023039,50
06-29-21-15:43:1,picsar,B,n1-standard-2-16,17.148176,8.828412,6.271768,167292,0,0,949411,0,0,0,8,0,0,0,2281,951,331131660,329553622,30123,28174,1.448991,2.199051,2.949662,101
06-29-21-15:43:1,miniamr,A,n1-standard-2-16,733.261995,290.471317,412.320009,364520,0,0,89029,4,0,848,0,0,0,0,2306,228185,27500798082,27316289736,19344403,19235088,1.864083,2.282001,2.658805,10000
06-29-21-15:43:1,laghos,A,n1-standard-2-16,246.782779,56.506975,186.227064,22232,0,0,2143,1,0,48,0,0,0,0,2363,90679,1420143415,1381043496,10520292,10148004,1.422280,2.883900,4.357233,876
06-29-21-15:43:1,examinimd,A,n1-standard-2-16,4.637983,1.284419,1.306098,18460,0,0,2208,10,0,1432,0,0,0,0,2388,18038,106389390,85506036,101259,31218,0.584422,0.607575,0.631747,1000
06-29-21-15:43:1,ember,A,n1-standard-2-16,65.751817,22.489967,37.450131,108708,0,0,7343,1,0,56,0,0,0,0,3280,82768,8091328208,8112339445,413973,390117,0.727685,0.907033,1.138078,1000
06-29-21-15:43:1,macsio,C,n1-standard-2-16,253.246610,70.730082,32.910079,176048,0,0,41595,0,0,0,2133344,0,0,0,2422,1180,400758,799328,2819,3333,60.428779,0,0,10
06-29-21-22:57:5,amg,A,n1-standard-16-16,1151.179114,79.005107,1066.746886,194568,0,0,53746,0,0,0,24,0,0,0,2521,115011,17606173603,17396965609,122518993,120691812,12.804619,37.220875,66.149758,1006
06-29-21-22:57:5,examinimd,A,n1-standard-16-16,8.745518,2.465289,5.145645,18172,0,0,2118,13,0,1192,0,0,0,0,2514,2951,379997229,237251572,420324,168134,0.644662,0.667575,0.673017,1000
06-29-21-22:57:5,macsio,C,n1-standard-16-16,1957.280323,126.255130,138.104800,174504,0,0,42465,0,0,0,1899960,0,0,0,2690,806,1470212,2684368,9501,11971,56.932035,0,0,10
06-29-21-22:57:5,ember,A,n1-standard-16-16,15.172064,4.268476,9.306155,108764,0,0,8416,1,0,56,0,0,0,0,3534,5234,8090151252,7952325782,615288,284092,0.667295,0.717787,0.785089,1000
06-29-21-22:57:5,examinimd,B,n1-standard-16-16,11.304543,4.053675,6.614034,20696,0,0,2291,0,0,0,0,0,0,0,2589,2508,774953446,606018980,504294,183459,0.663887,0.716241,0.772040,1000
06-29-21-22:57:5,picsar,C,n1-standard-16-16,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-29-21-22:57:5,macsio,B,n1-standard-16-16,271.700429,10.598062,5.688813,46920,0,0,24587,0,0,8,344248,0,0,0,2575,252,290040,279442,2049,2044,9.647730,0,0,10
06-29-21-22:57:5,examinimd,C,n1-standard-16-16,15.683939,8.396959,6.524313,21256,0,0,3967,0,0,0,0,0,0,0,2528,3307,1523588703,1387829108,555342,229691,0.725517,0.798687,0.849867,1000
06-29-21-22:57:5,laghos,C,n1-standard-16-16,384.937589,94.516877,288.956995,24080,0,0,2510,0,0,0,0,0,0,0,2510,53241,9984575627,9778496736,82784796,81264710,1.971633,4.039937,6.095831,1001
06-29-21-22:57:5,ember,B,n1-standard-16-16,52.757243,14.873121,33.870188,226312,0,0,8136,0,0,0,0,0,0,0,4063,26656,27204971616,26928699396,1348815,939349,0.783766,0.872684,0.969773,1500
06-29-21-22:57:5,picsar,A,n1-standard-16-16,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-29-21-22:57:5,laghos,B,n1-standard-16-16,434.965976,91.702624,341.993624,22464,0,0,2353,0,0,0,0,0,0,0,2552,44632,13749927384,13635826422,108798338,108675748,2.268181,4.539374,6.794932,1001
06-29-21-22:57:5,miniamr,A,n1-standard-16-16,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-29-21-22:57:5,ember,C,n1-standard-16-16,244.996531,75.115925,157.750200,601900,0,0,8509,0,0,0,0,0,0,0,5026,97553,126086888880,124889384252,5664916,4376667,1.111922,1.320246,1.500065,2500
06-29-21-22:57:5,macsio,A,n1-standard-16-16,152.637495,6.307356,3.295484,33600,0,0,6450,4,0,856,195208,0,0,0,2496,109,123743,232920,1859,1945,5.618127,0,0,10
06-29-21-22:57:5,picsar,B,n1-standard-16-16,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-29-21-22:57:5,laghos,A,n1-standard-16-16,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-18-21-03:10:3,nekbone,A,n1-standard-8-2,79.949194,64.407740,13.553628,53616,0,0,113951,1,0,496,0,0,0,0,2254,3933,6142680998,6141241160,1679765,1664228,1.238435,2.309748,3.710487,100
06-18-21-03:10:3,macsio,A,n1-standard-8-2,14.916358,6.864304,2.350734,34572,0,0,5973,6,0,1120,191360,0,0,0,2278,156,54856,62006,459,525,5.631879,0,0,10
06-18-21-03:10:3,examinimd,C,n1-standard-8-2,90.485020,84.965506,4.465766,51488,0,0,7698,0,0,8,0,0,0,0,2214,4654,1631127254,1630676725,124951,108009,1.491418,1.882685,2.213127,1000
06-18-21-03:10:3,miniamr,A,n1-standard-8-2,263.358555,150.012768,108.514260,364468,0,0,88963,3,0,488,0,0,0,0,5079,60473,27378261649,27349285544,19815667,19941644,2.196518,2.324640,2.458531,10000
06-18-21-03:10:3,macsio,C,n1-standard-8-2,213.390383,73.711215,26.073573,173220,0,0,39912,0,0,8,2133088,0,0,0,2328,1042,300624,518611,1895,2514,66.500400,0,0,10
06-18-21-03:10:3,laghos,C,n1-standard-8-2,234.298297,152.425969,81.222711,28128,0,0,3812,0,0,0,0,0,0,0,2206,23536,1806942938,1772224775,9228824,8754228,1.246251,2.452178,3.663376,1001
06-18-21-03:10:3,swfft,B,n1-standard-8-2,43.362488,21.601885,18.726413,21704,0,0,2786,8,0,376,0,0,0,0,2497,44182,16153851906,16149442450,2152838,2139157,0.932775,1.146599,1.356249,1000
06-18-21-03:10:3,picsar,A,n1-standard-8-2,8.000429,4.750579,2.729482,84748,0,0,542207,0,0,0,0,0,0,0,2233,727,447528385,447150470,58119,59339,1.033545,1.394553,1.758566,101
06-18-21-03:10:3,miniqmc,C,n1-standard-8-2,5511.747176,3285.303224,2197.319526,1505676,0,0,11984,0,0,0,0,0,0,0,10650,1493541553,11112806,16242419,48291,64312,313.821667,582.618490,874.218930,100
06-18-21-03:10:3,ember,B,n1-standard-8-2,48.296829,20.826896,26.574864,226400,0,0,8102,0,0,0,0,0,0,0,3709,9942,27126585761,27048966392,806859,640471,0.841201,0.916904,1.023449,1500
06-18-21-03:10:3,ember,A,n1-standard-8-2,13.785044,5.415023,7.503561,108976,0,0,8383,1,0,56,0,0,0,0,3351,7608,8015543384,7994608220,244209,184989,0.617684,0.673440,0.738787,1000
06-18-21-03:10:3,examinimd,B,n1-standard-8-2,19.583192,16.988675,1.182960,25076,0,0,3725,0,0,0,0,0,0,0,2227,8879,646659565,639380515,82182,70069,0.696041,0.782464,0.856243,1000
06-18-21-03:10:3,examinimd,A,n1-standard-8-2,3.097328,1.896644,0.745762,18364,0,0,2264,10,0,816,0,0,0,0,2304,2221,179482290,177823488,40565,27280,0.533754,0.546771,0.557318,1000
06-18-21-03:10:3,laghos,A,n1-standard-8-2,94.627048,38.535625,55.689189,22456,0,0,2209,0,0,0,0,0,0,0,2199,18767,872398803,849234478,7529103,7224632,0.581698,1.148284,1.705233,876
06-18-21-03:10:3,swfft,C,n1-standard-8-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-18-21-03:10:3,swfft,A,n1-standard-8-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-18-21-03:10:3,picsar,C,n1-standard-8-2,35.073461,23.814482,10.277618,430572,0,0,594398,0,0,0,0,0,0,0,2227,964,1090486181,1091765253,60843,66059,2.469003,4.131673,5.803130,101
06-18-21-03:10:3,macsio,B,n1-standard-8-2,27.297628,11.906132,4.597734,47608,0,0,22776,0,0,0,340408,0,0,0,2264,227,63114,81700,586,609,9.948496,0,0,10
06-18-21-03:10:3,miniqmc,B,n1-standard-8-2,1239.151801,606.995706,626.394488,641728,0,0,10564,0,0,0,0,0,0,0,10430,389110367,2627831,3188681,9483,11682,93.414021,152.938817,210.785341,100
06-18-21-03:10:3,minivite,A,n1-standard-8-2,11.462196,8.708844,1.177737,16776,0,0,1782,2,0,440,0,0,0,0,3477,916,130119,109708,920,870,6.183436,11.412337,0,10
06-18-21-03:10:3,miniqmc,A,n1-standard-8-2,212.646747,96.245471,109.890702,255844,0,0,6541,5,0,896,0,0,0,0,6801,79169562,976301,717120,3742,4207,27.271851,36.995566,45.919275,100
06-18-21-03:10:3,amg,A,n1-standard-8-2,120.843066,44.660492,75.464689,185732,0,0,56541,0,0,0,0,0,0,0,2176,17879,4153552486,4163292510,22758799,22817888,1.412082,2.423701,3.817359,1006
06-18-21-03:10:3,ember,C,n1-standard-8-2,226.211998,94.527877,129.898337,602080,0,0,7970,0,0,0,0,0,0,0,4702,17572,125394928217,126223447047,4086408,3151659,1.217802,1.483954,2.124260,2500
06-18-21-03:10:3,sw4lite,A,n1-standard-8-2,20.938837,18.997333,1.128792,133448,0,0,6971,3,0,656,0,0,0,0,2614,52746,345134965,343648312,13209,14980,2.793842,4.805662,6.821362,50
06-18-21-03:10:3,picsar,B,n1-standard-8-2,15.613573,9.537746,5.232568,167696,0,0,892665,0,0,0,0,0,0,0,2265,763,657442406,657579132,58300,61111,1.398332,2.139041,2.871336,101
06-18-21-03:10:3,laghos,B,n1-standard-8-2,184.134757,114.268384,69.370668,26032,0,0,3008,0,0,0,0,0,0,0,2226,17565,2000468798,1968426376,9739881,9305872,0.987108,1.926062,2.863568,1001
06-18-21-03:17:3,ember,A,n1-standard-32-2,20.614708,7.883316,11.848935,108988,0,0,8463,0,0,0,0,0,0,0,3960,3891,7936222128,7920372728,275294,191232,0.775265,0.851333,0.928521,1000
06-18-21-03:17:3,miniqmc,A,n1-standard-32-2,821.540761,309.863363,531.884211,319656,0,0,7882,0,0,0,0,0,0,0,133870,384490281,4170661,3196337,16161,18820,126.838044,172.957593,208.756044,100
06-18-21-03:17:3,examinimd,C,n1-standard-32-2,27.666413,24.919744,2.079978,31812,0,0,8422,0,0,0,0,0,0,0,2927,2210,1991326123,1979206869,150973,127800,0.925710,1.041647,1.139079,1000
06-18-21-03:17:3,swfft,C,n1-standard-32-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-18-21-03:17:3,minivite,A,n1-standard-32-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-18-21-03:17:3,macsio,C,n1-standard-32-2,783.405536,81.298470,29.981933,174800,0,0,43039,0,0,0,2133864,0,0,0,3159,1351,384135,676485,2262,2712,103.771922,0,0,10
06-18-21-03:17:3,miniqmc,C,n1-standard-32-2,16086.450829,7538.109278,8367.972323,1584736,0,0,14672,0,0,0,0,0,0,0,563114,4962059728,39705772,77613060,257453,388354,1217.359246,2068.408006,2905.861084,100
06-18-21-03:17:3,macsio,B,n1-standard-32-2,106.227538,13.339167,4.959690,47492,0,0,22307,0,0,0,341176,0,0,0,2932,329,98286,222011,1248,1360,23.973353,0,0,10
06-18-21-03:17:3,laghos,A,n1-standard-32-2,182.710867,65.535394,116.697941,22444,0,0,2185,0,0,0,0,0,0,0,2970,8526,5236519684,5339528355,45658111,47400255,1.120087,2.223055,3.317300,876
06-18-21-03:17:3,swfft,B,n1-standard-32-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-18-21-03:17:3,ember,C,n1-standard-32-2,301.283882,121.298872,176.979338,602456,0,0,8560,0,0,0,0,0,0,0,5485,13469,124492030579,124421854167,3496435,2702399,1.975992,2.350789,2.773306,2500
06-18-21-03:17:3,examinimd,B,n1-standard-32-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-18-21-03:17:3,sw4lite,A,n1-standard-32-2,8.643310,6.997099,0.930806,56900,0,0,6718,0,0,0,0,0,0,0,4477,200479,386677612,385763544,19421,15603,2.013397,2.730081,3.475728,50
06-18-21-03:17:3,swfft,A,n1-standard-32-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-18-21-03:17:3,picsar,A,n1-standard-32-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-18-21-03:17:3,picsar,B,n1-standard-32-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-18-21-03:17:3,nekbone,A,n1-standard-32-2,143.925742,118.061220,22.341848,52192,0,0,110910,0,0,0,0,0,0,0,3091,5464,12168309924,12178385276,5223740,5367549,1.847047,3.485510,5.663360,100
06-18-21-03:17:3,miniamr,A,n1-standard-32-2,503.450705,302.403948,196.923491,364996,0,0,89071,0,0,0,0,0,0,0,3020,34342,109381613623,109548964432,75519335,80222537,4.208253,4.438660,4.671477,10000
06-18-21-03:17:3,amg,A,n1-standard-32-2,315.197595,85.146381,228.479123,197128,0,0,59330,0,0,0,0,0,0,0,3072,44963,11298523527,11296418723,75383363,75389611,3.568163,8.823169,18.492896,1006
06-18-21-03:17:3,picsar,C,n1-standard-32-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-18-21-03:17:3,examinimd,A,n1-standard-32-2,3.643901,1.751532,1.365874,18568,0,0,2202,0,0,0,0,0,0,0,2848,939,310524686,300258306,119034,92501,0.639397,0.656635,0.670768,1000
06-18-21-03:17:3,ember,B,n1-standard-32-2,65.033847,24.855917,38.143044,228472,0,0,8178,0,0,0,0,0,0,0,4457,9340,26838121171,26797429660,836806,597329,1.053406,1.228216,1.420023,1500
06-18-21-03:17:3,laghos,B,n1-standard-32-2,220.332845,94.213579,125.464913,24460,0,0,2529,0,0,0,0,0,0,0,2839,16947,4863860706,4954220603,36042400,37618102,1.104699,2.157793,3.186990,1001
06-18-21-03:17:3,miniqmc,B,n1-standard-32-2,3991.540117,1464.802239,2548.603742,734384,0,0,14663,0,0,0,0,0,0,0,366440,1236333832,11660324,18530666,67987,96519,437.732723,630.124395,814.773890,100
06-18-21-03:17:3,macsio,A,n1-standard-32-2,41.283014,7.376569,2.625626,36040,0,0,5603,0,0,0,192128,0,0,0,3278,144,43546,81373,423,681,6.185153,0,0,10
06-18-21-03:17:3,laghos,C,n1-standard-32-2,203.709178,117.402921,85.963210,24388,0,0,2900,0,0,0,0,0,0,0,2852,3007,3673414553,3819485998,28880646,31299600,1.056921,2.069592,3.098777,1001
06-18-21-03:25:0,examinimd,A,n1-standard-1-2,8.493847,7.510230,0.308924,21672,0,0,4127,33,0,632,0,0,0,0,2140,7643,124168041,124951804,9687,7476,0.561599,0.593956,0.623515,1000
06-18-21-03:25:0,amg,A,n1-standard-1-2,55.351719,28.369222,26.049625,172520,0,0,49693,0,0,0,0,0,0,0,2051,24464,287601099,288353586,1059408,1047757,0.737618,1.026034,1.323658,1006
06-18-21-03:25:0,macsio,B,n1-standard-1-2,5.409540,3.947179,0.236430,42284,0,0,21622,0,0,0,340184,0,0,0,2158,161,13007,23142,111,163,3.052904,0,0,10
06-18-21-03:25:0,ember,B,n1-standard-1-2,197.142002,89.026849,106.456085,222688,0,0,7372,0,0,0,0,0,0,0,3659,33105,27047284111,27029662059,1238401,982026,1.333384,2.026887,2.692953,1500
06-18-21-03:25:0,laghos,A,n1-standard-1-2,111.906893,72.051088,39.162628,22448,0,0,2869,4,0,480,0,0,0,0,2088,23443,348436098,349447909,1023260,1044238,0.657123,1.309931,1.950740,876
06-18-21-03:25:0,picsar,A,n1-standard-1-2,16.758269,11.325540,4.756886,278024,0,0,2229721,51,0,8096,0,0,0,0,2009,1340,217661460,217371038,11838,7833,1.535347,2.366154,3.200302,101
06-18-21-03:25:0,examinimd,C,n1-standard-1-2,453.090100,446.092734,3.224015,431436,0,0,16887,0,0,0,0,0,0,0,2162,12214,1459840006,1464750520,58743,58852,4.800207,6.526580,8.123453,1000
06-18-21-03:25:0,ember,A,n1-standard-1-2,69.278913,31.567151,36.689821,104956,0,0,7647,0,0,0,0,0,0,0,3120,14081,8008738784,8001447151,361246,285222,0.996654,1.432028,1.743160,1000
06-18-21-03:25:0,miniqmc,C,n1-standard-1-2,1337.729860,1320.107180,0.878846,1486336,0,0,318739,1,0,8,0,0,0,0,2201,11885,3111655,5342316,17936,29477,72.557785,138.544754,205.389604,100
06-18-21-03:25:0,picsar,B,n1-standard-1-2,34.796390,24.463262,9.420932,606672,0,0,4156045,0,0,0,0,0,0,0,1964,1713,326610290,326418388,22275,21143,2.712462,4.555940,6.316806,101
06-18-21-03:25:0,examinimd,B,n1-standard-1-2,91.898771,89.375037,1.225682,97100,0,0,8678,0,0,0,0,0,0,0,2096,9224,539257784,536862132,30890,27725,1.380246,1.749490,2.081266,1000
06-18-21-03:25:0,minivite,A,n1-standard-1-2,0.485064,0.040782,0.034605,13956,0,0,1613,4,0,32,0,0,0,0,2154,122,25716,18924,106,86,0.477750,0.483460,0,11
06-18-21-03:25:0,sw4lite,A,n1-standard-1-2,72.543655,69.602096,0.954931,784080,0,0,37755,8,0,1536,0,0,0,0,2099,1169,314825503,314932351,11420,12127,7.964284,15.137969,22.292106,50
06-18-21-03:25:0,laghos,B,n1-standard-1-2,404.502190,355.030949,47.723743,45688,0,0,7571,0,0,0,0,0,0,0,2130,33707,924681690,924305545,1293921,1288776,2.198547,4.330127,6.393431,1001
06-18-21-03:25:0,nekbone,A,n1-standard-1-2,38.507866,32.420899,4.803244,40404,0,0,103303,0,0,0,0,0,0,0,2149,4970,116845285,117155352,101931,106882,0.859025,1.406783,2.098026,100
06-18-21-03:25:0,swfft,C,n1-standard-1-2,640.841747,433.853456,202.759413,120996,0,0,3651,0,0,0,0,0,0,0,2118,78315,54050237427,54020031750,2308416,1715097,4.139818,7.298776,10.480692,1000
06-18-21-03:25:0,miniqmc,A,n1-standard-1-2,27.781116,26.929175,0.104125,230012,0,0,20621,6,0,1264,0,0,0,0,2148,1071,118940,142307,760,992,2.488898,3.797456,5.151789,100
06-18-21-03:25:0,macsio,C,n1-standard-1-2,35.927871,24.164469,1.373163,169540,0,0,34450,0,0,8,2132848,0,0,0,2225,406,110514,114022,462,667,18.265274,0,0,10
06-18-21-03:25:0,laghos,C,n1-standard-1-2,629.589299,587.221507,40.044819,67936,0,0,10097,0,0,0,0,0,0,0,2072,36640,1049610802,1050210573,1301449,1306226,3.447248,6.746735,10.054322,1001
06-18-21-03:25:0,picsar,C,n1-standard-1-2,99.602837,66.160062,31.547550,1655584,0,0,16925455,0,0,0,0,0,0,0,2006,2416,542720475,542470903,28899,28006,6.446507,11.263200,16.073736,101
06-18-21-03:25:0,ember,C,n1-standard-1-2,1078.119203,499.632188,573.336556,598176,0,0,55266,0,0,0,0,0,0,0,4644,129890,125316871773,125246204565,6222812,4805133,3.118578,5.718405,8.399422,2500
06-18-21-03:25:0,miniqmc,B,n1-standard-1-2,200.484478,197.276221,0.287555,626540,0,0,119005,0,0,0,0,0,0,0,2134,2644,707037,841145,3095,4839,12.625435,22.489377,32.623206,100
06-18-21-03:25:0,macsio,A,n1-standard-1-2,2.976453,2.207973,0.108588,32532,0,0,5329,6,0,792,191136,0,0,0,2094,148,8885,7636,52,86,1.723423,0,0,10
06-18-21-03:25:0,miniamr,A,n1-standard-1-2,147.215486,76.876936,66.330584,360612,0,0,88744,0,0,0,0,0,0,0,2265,133133,6619977661,6610425416,2394986,2349858,0.899054,0.975517,1.051433,10000
06-18-21-03:25:0,swfft,B,n1-standard-1-2,128.581652,91.556682,34.783717,46936,0,0,3493,0,0,0,0,0,0,0,2119,51369,16016269861,16007646078,653306,529338,1.344671,2.029078,2.664845,1000
06-18-21-03:25:0,swfft,A,n1-standard-1-2,20.223794,11.259056,7.519370,19588,0,0,2790,8,0,4008,0,0,0,0,2131,46469,2016060875,2014796900,228206,218156,0.609607,0.708946,0.808069,1000
06-18-21-01:09:0,ember,B,n1-standard-4-2,59.013580,23.022769,34.320647,226404,0,0,7578,0,0,0,0,0,0,0,3648,16057,27335365613,27109463672,844644,724809,0.737606,1.130553,1.341610,1500
06-18-21-01:09:0,ember,C,n1-standard-4-2,443.969608,220.271782,221.146910,601760,0,0,7958,0,0,0,0,0,0,0,4651,20821,129991225905,129981205057,6571754,5672178,1.581313,2.890920,3.747097,2500
06-18-21-01:09:0,picsar,A,n1-standard-4-2,14.022229,8.805902,4.648781,150380,0,0,1016681,0,0,0,0,0,0,0,2109,863,439968067,439702920,31482,31698,1.340188,2.003671,2.663654,101
06-18-21-01:09:0,examinimd,C,n1-standard-4-2,167.976660,164.011112,2.296738,121340,0,0,8658,0,0,0,0,0,0,0,2160,6346,1627951047,1628569396,110966,91897,2.297448,3.009613,3.623336,1000
06-18-21-01:09:0,laghos,B,n1-standard-4-2,228.089112,162.487194,64.807840,29000,0,0,3932,0,0,0,0,0,0,0,2155,26100,1400726024,1398922975,4950956,4947008,1.223079,2.404706,3.587873,1001
06-18-21-01:09:0,miniamr,A,n1-standard-4-2,243.171398,123.087774,117.628735,364148,0,0,88979,2,0,824,0,0,0,0,2166,109498,26566530969,26548063236,10989091,11005689,1.585269,1.705457,1.825741,10000
06-18-21-01:09:0,ember,A,n1-standard-4-2,24.340332,10.927516,12.613589,108688,0,0,7856,1,0,56,0,0,0,0,3169,6127,8052495578,8106748579,275673,212211,0.605874,0.672380,0.742196,1000
06-18-21-01:09:0,sw4lite,A,n1-standard-4-2,36.524708,34.784083,0.659773,229796,0,0,7133,6,0,1072,0,0,0,0,2250,64704,344211712,343775772,16155,15854,4.300585,7.883193,11.465998,50
06-18-21-01:09:0,macsio,C,n1-standard-4-2,125.682419,75.727112,26.085648,174996,0,0,34652,0,0,8,2132960,0,0,0,2305,718,175499,354831,1272,1685,62.128332,0,0,10
06-18-21-01:09:0,swfft,A,n1-standard-4-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-18-21-01:09:0,miniqmc,B,n1-standard-4-2,789.210938,512.703024,272.333908,639408,0,0,8842,0,0,0,0,0,0,0,3084,188357505,2055052,3118661,11392,16051,49.322007,89.211643,125.999628,100
06-18-21-01:09:0,macsio,A,n1-standard-4-2,10.653283,6.764171,2.169489,32600,0,0,6177,4,0,960,191232,0,0,0,2179,121,42054,69943,364,495,5.438906,0,0,10
06-18-21-01:09:0,examinimd,A,n1-standard-4-2,4.199824,3.111713,0.638000,19380,0,0,2818,16,0,1240,0,0,0,0,2186,2937,176408603,177470098,27449,21540,0.523319,0.538633,0.552821,1000
06-18-21-01:09:0,picsar,B,n1-standard-4-2,25.705133,17.322347,7.671267,314832,0,0,1085265,0,0,0,0,0,0,0,2133,869,654279952,654647916,31543,34159,1.952240,3.180905,4.411253,101
