ite,target,bo,name,best
5,0,bo4,macsio-A,1.0
6,0,bo4,macsio-A,1.0
7,0,bo4,macsio-A,1.0
8,0,bo4,macsio-A,1.0
9,0,bo4,macsio-A,1.0
10,0,bo4,macsio-A,1.0
11,0,bo4,macsio-A,1.0
12,0,bo4,macsio-A,1.0
13,0,bo4,macsio-A,1.0
14,0,bo4,macsio-A,1.0
15,0,bo4,macsio-A,1.0
16,0,bo4,macsio-A,1.0
17,0,bo4,macsio-A,1.0
18,0,bo4,macsio-A,1.0
19,0,bo4,macsio-A,1.0
20,0,bo4,macsio-A,1.0
21,0,bo4,macsio-A,1.0
22,0,bo4,macsio-A,1.0
23,0,bo4,macsio-A,1.0
24,0,bo4,macsio-A,1.0
25,0,bo4,macsio-A,1.0
26,0,bo4,macsio-A,1.0
27,0,bo4,macsio-A,1.0
28,0,bo4,macsio-A,1.0
29,0,bo4,macsio-A,1.0
30,0,bo4,macsio-A,1.0
1,0,bo4,picsar-C,1.028538812785388
2,0,bo4,picsar-C,1.028538812785388
3,0,bo4,picsar-C,1.028538812785388
4,0,bo4,picsar-C,1.028538812785388
5,0,bo4,picsar-C,1.028538812785388
6,0,bo4,picsar-C,1.028538812785388
7,0,bo4,picsar-C,1.028538812785388
8,0,bo4,picsar-C,1.028538812785388
9,0,bo4,picsar-C,1.028538812785388
10,0,bo4,picsar-C,1.028538812785388
11,0,bo4,picsar-C,1.028538812785388
12,0,bo4,picsar-C,1.028538812785388
13,0,bo4,picsar-C,1.028538812785388
14,0,bo4,picsar-C,1.028538812785388
15,0,bo4,picsar-C,1.0
16,0,bo4,picsar-C,1.0
17,0,bo4,picsar-C,1.0
18,0,bo4,picsar-C,1.0
19,0,bo4,picsar-C,1.0
20,0,bo4,picsar-C,1.0
21,0,bo4,picsar-C,1.0
22,0,bo4,picsar-C,1.0
23,0,bo4,picsar-C,1.0
24,0,bo4,picsar-C,1.0
25,0,bo4,picsar-C,1.0
26,0,bo4,picsar-C,1.0
27,0,bo4,picsar-C,1.0
28,0,bo4,picsar-C,1.0
29,0,bo4,picsar-C,1.0
30,0,bo4,picsar-C,1.0
1,0,bo4,examinimd-B,1.031340206185567
2,0,bo4,examinimd-B,1.031340206185567
3,0,bo4,examinimd-B,1.031340206185567
4,0,bo4,examinimd-B,1.031340206185567
5,0,bo4,examinimd-B,1.031340206185567
6,0,bo4,examinimd-B,1.031340206185567
7,0,bo4,examinimd-B,1.031340206185567
8,0,bo4,examinimd-B,1.031340206185567
9,0,bo4,examinimd-B,1.0
10,0,bo4,examinimd-B,1.0
11,0,bo4,examinimd-B,1.0
12,0,bo4,examinimd-B,1.0
13,0,bo4,examinimd-B,1.0
14,0,bo4,examinimd-B,1.0
15,0,bo4,examinimd-B,1.0
16,0,bo4,examinimd-B,1.0
17,0,bo4,examinimd-B,1.0
18,0,bo4,examinimd-B,1.0
19,0,bo4,examinimd-B,1.0
20,0,bo4,examinimd-B,1.0
21,0,bo4,examinimd-B,1.0
22,0,bo4,examinimd-B,1.0
23,0,bo4,examinimd-B,1.0
24,0,bo4,examinimd-B,1.0
25,0,bo4,examinimd-B,1.0
26,0,bo4,examinimd-B,1.0
